"user.id","start.date","end.date","n_obs","n_obs_all"
1453345,2020-10-23,2021-01-28,0,0
1453345,2021-01-29,2021-04-29,0,0
1453345,2021-04-30,2021-07-29,0,0
1453345,2021-07-30,2021-10-28,0,0
1453345,2021-10-29,2022-01-27,0,0
1453345,2022-01-28,2022-04-28,0,0
1453345,2022-04-29,2022-07-28,0,0
1453345,2022-07-29,2022-10-27,0,0
1453345,2022-10-28,2023-01-26,0,0
1442742,2018-10-26,2019-01-24,0,0
1442742,2019-01-25,2019-04-25,1,108
1442742,2019-04-26,2019-07-25,1,63
1442742,2019-07-26,2019-10-24,0,1
1442742,2019-10-25,2020-01-23,0,0
1442742,2020-01-24,2020-04-23,0,0
1442742,2020-04-24,2020-07-23,0,0
1442742,2020-07-24,2020-10-22,0,0
1442742,2020-10-23,2021-01-28,0,0
1442742,2021-01-29,2021-04-29,0,0
1442742,2021-04-30,2021-07-29,0,0
1442742,2021-07-30,2021-10-28,0,0
1442742,2021-10-29,2022-01-27,0,0
1442742,2022-01-28,2022-04-28,0,0
1442742,2022-04-29,2022-07-28,0,0
1442742,2022-07-29,2022-10-27,0,4
1442742,2022-10-28,2023-01-26,0,0
1464063,2019-01-25,2019-04-25,0,118
1464063,2019-04-26,2019-07-25,1,69
1464063,2019-07-26,2019-10-24,0,0
1464063,2019-10-25,2020-01-23,0,0
1464063,2020-01-24,2020-04-23,0,0
1464063,2020-04-24,2020-07-23,0,0
1464063,2020-07-24,2020-10-22,0,0
1464063,2020-10-23,2021-01-28,0,0
1464063,2021-01-29,2021-04-29,0,0
1464063,2021-04-30,2021-07-29,0,0
1464063,2021-07-30,2021-10-28,0,0
1464063,2021-10-29,2022-01-27,0,0
1464063,2022-01-28,2022-04-28,0,0
1464063,2022-04-29,2022-07-28,0,0
1464063,2022-07-29,2022-10-27,0,0
1464063,2022-10-28,2023-01-26,0,0
1453657,2019-01-25,2019-04-25,4,137
1453657,2019-04-26,2019-07-25,1,61
1453657,2019-07-26,2019-10-24,0,0
1453657,2019-10-25,2020-01-23,0,0
1453657,2020-01-24,2020-04-23,0,0
1453657,2020-04-24,2020-07-23,0,0
1453657,2020-07-24,2020-10-22,0,0
1453657,2020-10-23,2021-01-28,0,0
1453657,2021-01-29,2021-04-29,0,0
1453657,2021-04-30,2021-07-29,0,0
1453657,2021-07-30,2021-10-28,0,0
1453657,2021-10-29,2022-01-27,0,0
1453657,2022-01-28,2022-04-28,0,0
1453657,2022-04-29,2022-07-28,0,0
1453657,2022-07-29,2022-10-27,0,0
1453657,2022-10-28,2023-01-26,0,0
1450203,2019-01-25,2019-04-25,7,171
1450203,2019-04-26,2019-07-25,2,93
1450203,2019-07-26,2019-10-24,0,0
1450203,2019-10-25,2020-01-23,0,0
1450203,2020-01-24,2020-04-23,0,0
1450203,2020-04-24,2020-07-23,0,0
1450203,2020-07-24,2020-10-22,0,0
1450203,2020-10-23,2021-01-28,0,0
1450203,2021-01-29,2021-04-29,0,0
1450203,2021-04-30,2021-07-29,0,0
1450203,2021-07-30,2021-10-28,0,0
1450203,2021-10-29,2022-01-27,0,0
1450203,2022-01-28,2022-04-28,0,0
1450203,2022-04-29,2022-07-28,0,0
1450203,2022-07-29,2022-10-27,0,0
1450203,2022-10-28,2023-01-26,0,0
1443134,2018-10-26,2019-01-24,0,0
1443134,2019-01-25,2019-04-25,2,193
1443134,2019-04-26,2019-07-25,1,66
1443134,2019-07-26,2019-10-24,0,0
1443134,2019-10-25,2020-01-23,0,0
1443134,2020-01-24,2020-04-23,0,0
1443134,2020-04-24,2020-07-23,0,1
1443134,2020-07-24,2020-10-22,0,0
1443134,2020-10-23,2021-01-28,0,0
1443134,2021-01-29,2021-04-29,0,0
1443134,2021-04-30,2021-07-29,0,2
1443134,2021-07-30,2021-10-28,0,0
1443134,2021-10-29,2022-01-27,0,0
1443134,2022-01-28,2022-04-28,0,0
1443134,2022-04-29,2022-07-28,0,0
1443134,2022-07-29,2022-10-27,0,0
1443134,2022-10-28,2023-01-26,0,0
1678789,2019-04-26,2019-07-25,1,210
1678789,2019-07-26,2019-10-24,0,0
1678789,2019-10-25,2020-01-23,0,0
1678789,2020-01-24,2020-04-23,0,0
1678789,2020-04-24,2020-07-23,0,88
1678789,2020-07-24,2020-10-22,0,0
1678789,2020-10-23,2021-01-28,0,0
1678789,2021-01-29,2021-04-29,0,0
1678789,2021-04-30,2021-07-29,0,0
1678789,2021-07-30,2021-10-28,0,0
1678789,2021-10-29,2022-01-27,0,0
1678789,2022-01-28,2022-04-28,0,0
1678789,2022-04-29,2022-07-28,0,0
1678789,2022-07-29,2022-10-27,0,0
1678789,2022-10-28,2023-01-26,0,0
1445666,2019-01-25,2019-04-25,4,120
1445666,2019-04-26,2019-07-25,2,65
1445666,2019-07-26,2019-10-24,0,7
1445666,2019-10-25,2020-01-23,0,6
1445666,2020-01-24,2020-04-23,0,22
1445666,2020-04-24,2020-07-23,0,12
1445666,2020-07-24,2020-10-22,0,5
1445666,2020-10-23,2021-01-28,0,0
1445666,2021-01-29,2021-04-29,0,17
1445666,2021-04-30,2021-07-29,0,25
1445666,2021-07-30,2021-10-28,0,23
1445666,2021-10-29,2022-01-27,0,13
1445666,2022-01-28,2022-04-28,0,43
1445666,2022-04-29,2022-07-28,0,38
1445666,2022-07-29,2022-10-27,0,15
1445666,2022-10-28,2023-01-26,0,0
1678786,2019-04-26,2019-07-25,2,512
1678786,2019-07-26,2019-10-24,0,7
1678786,2019-10-25,2020-01-23,0,1
1678786,2020-01-24,2020-04-23,0,1
1678786,2020-04-24,2020-07-23,0,1
1678786,2020-07-24,2020-10-22,0,4
1678786,2020-10-23,2021-01-28,0,0
1678786,2021-01-29,2021-04-29,0,0
1678786,2021-04-30,2021-07-29,0,2
1678786,2021-07-30,2021-10-28,0,3
1678786,2021-10-29,2022-01-27,0,0
1678786,2022-01-28,2022-04-28,0,0
1678786,2022-04-29,2022-07-28,0,46
1678786,2022-07-29,2022-10-27,0,0
1678786,2022-10-28,2023-01-26,0,0
1210028,2018-07-27,2018-10-25,0,153
1210028,2018-10-26,2019-01-24,1,170
1210028,2019-01-25,2019-04-25,3,278
1210028,2019-04-26,2019-07-25,2,1104
1210028,2019-07-26,2019-10-24,6,651
1210028,2019-10-25,2020-01-23,3,461
1210028,2020-01-24,2020-04-23,4,1119
1210028,2020-04-24,2020-07-23,11,1756
1210028,2020-07-24,2020-10-22,3,599
1210028,2020-10-23,2021-01-28,2,262
1210028,2021-01-29,2021-04-29,6,624
1210028,2021-04-30,2021-07-29,3,652
1210028,2021-07-30,2021-10-28,4,728
1210028,2021-10-29,2022-01-27,0,33
1210028,2022-01-28,2022-04-28,5,281
1210028,2022-04-29,2022-07-28,6,381
1210028,2022-07-29,2022-10-27,2,283
1210028,2022-10-28,2023-01-26,1,333
1693783,2019-04-26,2019-07-25,3,8
1693783,2019-07-26,2019-10-24,0,0
1693783,2019-10-25,2020-01-23,0,0
1693783,2020-01-24,2020-04-23,0,0
1693783,2020-04-24,2020-07-23,0,0
1693783,2020-07-24,2020-10-22,0,0
1693783,2020-10-23,2021-01-28,0,0
1693783,2021-01-29,2021-04-29,0,0
1693783,2021-04-30,2021-07-29,0,0
1693783,2021-07-30,2021-10-28,0,0
1693783,2021-10-29,2022-01-27,0,0
1693783,2022-01-28,2022-04-28,0,0
1693783,2022-04-29,2022-07-28,0,0
1693783,2022-07-29,2022-10-27,0,0
1693783,2022-10-28,2023-01-26,0,0
1453534,2019-01-25,2019-04-25,2,121
1453534,2019-04-26,2019-07-25,1,53
1453534,2019-07-26,2019-10-24,0,0
1453534,2019-10-25,2020-01-23,0,0
1453534,2020-01-24,2020-04-23,0,0
1453534,2020-04-24,2020-07-23,0,0
1453534,2020-07-24,2020-10-22,0,0
1453534,2020-10-23,2021-01-28,0,0
1453534,2021-01-29,2021-04-29,0,0
1453534,2021-04-30,2021-07-29,0,0
1453534,2021-07-30,2021-10-28,0,0
1453534,2021-10-29,2022-01-27,0,0
1453534,2022-01-28,2022-04-28,0,0
1453534,2022-04-29,2022-07-28,0,0
1453534,2022-07-29,2022-10-27,0,0
1453534,2022-10-28,2023-01-26,0,0
1452788,2019-01-25,2019-04-25,3,140
1452788,2019-04-26,2019-07-25,1,100
1452788,2019-07-26,2019-10-24,0,9
1452788,2019-10-25,2020-01-23,0,2
1452788,2020-01-24,2020-04-23,0,5
1452788,2020-04-24,2020-07-23,0,1
1452788,2020-07-24,2020-10-22,0,0
1452788,2020-10-23,2021-01-28,0,0
1452788,2021-01-29,2021-04-29,0,0
1452788,2021-04-30,2021-07-29,0,0
1452788,2021-07-30,2021-10-28,0,0
1452788,2021-10-29,2022-01-27,0,0
1452788,2022-01-28,2022-04-28,0,0
1452788,2022-04-29,2022-07-28,0,0
1452788,2022-07-29,2022-10-27,0,0
1452788,2022-10-28,2023-01-26,0,0
1446365,2019-01-25,2019-04-25,3,106
1446365,2019-04-26,2019-07-25,6,60
1446365,2019-07-26,2019-10-24,0,0
1446365,2019-10-25,2020-01-23,0,0
1446365,2020-01-24,2020-04-23,0,0
1446365,2020-04-24,2020-07-23,0,0
1446365,2020-07-24,2020-10-22,0,0
1446365,2020-10-23,2021-01-28,0,0
1446365,2021-01-29,2021-04-29,0,0
1446365,2021-04-30,2021-07-29,0,0
1446365,2021-07-30,2021-10-28,0,0
1446365,2021-10-29,2022-01-27,0,0
1446365,2022-01-28,2022-04-28,0,0
1446365,2022-04-29,2022-07-28,0,0
1446365,2022-07-29,2022-10-27,0,0
1446365,2022-10-28,2023-01-26,0,0
166518,2018-01-26,2018-04-26,0,0
166518,2018-04-27,2018-07-26,0,0
166518,2018-07-27,2018-10-25,0,0
166518,2018-10-26,2019-01-24,0,0
166518,2019-01-25,2019-04-25,0,0
166518,2019-04-26,2019-07-25,1,82
166518,2019-07-26,2019-10-24,0,0
166518,2019-10-25,2020-01-23,0,0
166518,2020-01-24,2020-04-23,0,0
166518,2020-04-24,2020-07-23,0,0
166518,2020-07-24,2020-10-22,0,0
166518,2020-10-23,2021-01-28,0,0
166518,2021-01-29,2021-04-29,0,0
166518,2021-04-30,2021-07-29,0,0
166518,2021-07-30,2021-10-28,0,0
166518,2021-10-29,2022-01-27,0,0
166518,2022-01-28,2022-04-28,0,0
166518,2022-04-29,2022-07-28,0,0
166518,2022-07-29,2022-10-27,0,0
166518,2022-10-28,2023-01-26,0,0
85331,2018-01-26,2018-04-26,0,67
85331,2018-04-27,2018-07-26,0,186
85331,2018-07-27,2018-10-25,0,9
85331,2018-10-26,2019-01-24,0,43
85331,2019-01-25,2019-04-25,1,65
85331,2019-04-26,2019-07-25,1,407
85331,2019-07-26,2019-10-24,0,8
85331,2019-10-25,2020-01-23,0,16
85331,2020-01-24,2020-04-23,0,52
85331,2020-04-24,2020-07-23,0,15
85331,2020-07-24,2020-10-22,0,6
85331,2020-10-23,2021-01-28,0,29
85331,2021-01-29,2021-04-29,0,39
85331,2021-04-30,2021-07-29,0,27
85331,2021-07-30,2021-10-28,0,2
85331,2021-10-29,2022-01-27,0,4
85331,2022-01-28,2022-04-28,0,42
85331,2022-04-29,2022-07-28,0,46
85331,2022-07-29,2022-10-27,0,3
85331,2022-10-28,2023-01-26,0,0
1596681,2019-01-25,2019-04-25,0,2
1596681,2019-04-26,2019-07-25,1,122
1596681,2019-07-26,2019-10-24,0,3
1596681,2019-10-25,2020-01-23,0,6
1596681,2020-01-24,2020-04-23,0,42
1596681,2020-04-24,2020-07-23,0,4
1596681,2020-07-24,2020-10-22,0,18
1596681,2020-10-23,2021-01-28,0,0
1596681,2021-01-29,2021-04-29,0,1
1596681,2021-04-30,2021-07-29,0,0
1596681,2021-07-30,2021-10-28,0,0
1596681,2021-10-29,2022-01-27,0,0
1596681,2022-01-28,2022-04-28,0,0
1596681,2022-04-29,2022-07-28,0,6
1596681,2022-07-29,2022-10-27,0,0
1596681,2022-10-28,2023-01-26,0,0
497430,2018-01-26,2018-04-26,0,2
497430,2018-04-27,2018-07-26,0,9
497430,2018-07-27,2018-10-25,0,2
497430,2018-10-26,2019-01-24,0,0
497430,2019-01-25,2019-04-25,0,5
497430,2019-04-26,2019-07-25,1,19
497430,2019-07-26,2019-10-24,0,14
497430,2019-10-25,2020-01-23,0,4
497430,2020-01-24,2020-04-23,0,1
497430,2020-04-24,2020-07-23,0,1
497430,2020-07-24,2020-10-22,0,1
497430,2020-10-23,2021-01-28,0,2
497430,2021-01-29,2021-04-29,0,9
497430,2021-04-30,2021-07-29,0,7
497430,2021-07-30,2021-10-28,0,2
497430,2021-10-29,2022-01-27,0,1
497430,2022-01-28,2022-04-28,0,4
497430,2022-04-29,2022-07-28,0,13
497430,2022-07-29,2022-10-27,0,6
497430,2022-10-28,2023-01-26,0,2
1653534,2019-01-25,2019-04-25,0,0
1653534,2019-04-26,2019-07-25,3,24
1653534,2019-07-26,2019-10-24,0,0
1653534,2019-10-25,2020-01-23,0,0
1653534,2020-01-24,2020-04-23,0,0
1653534,2020-04-24,2020-07-23,0,1
1653534,2020-07-24,2020-10-22,0,0
1653534,2020-10-23,2021-01-28,0,0
1653534,2021-01-29,2021-04-29,0,0
1653534,2021-04-30,2021-07-29,0,0
1653534,2021-07-30,2021-10-28,0,0
1653534,2021-10-29,2022-01-27,0,0
1653534,2022-01-28,2022-04-28,0,0
1653534,2022-04-29,2022-07-28,0,0
1653534,2022-07-29,2022-10-27,0,0
1653534,2022-10-28,2023-01-26,0,0
1684743,2019-04-26,2019-07-25,1,3
1684743,2019-07-26,2019-10-24,0,0
1684743,2019-10-25,2020-01-23,0,0
1684743,2020-01-24,2020-04-23,0,0
1684743,2020-04-24,2020-07-23,0,0
1684743,2020-07-24,2020-10-22,0,0
1684743,2020-10-23,2021-01-28,0,0
1684743,2021-01-29,2021-04-29,0,0
1684743,2021-04-30,2021-07-29,0,0
1684743,2021-07-30,2021-10-28,0,0
1684743,2021-10-29,2022-01-27,0,0
1684743,2022-01-28,2022-04-28,0,0
1684743,2022-04-29,2022-07-28,0,0
1684743,2022-07-29,2022-10-27,0,0
1684743,2022-10-28,2023-01-26,0,0
1454005,2019-01-25,2019-04-25,1,64
1454005,2019-04-26,2019-07-25,1,83
1454005,2019-07-26,2019-10-24,0,0
1454005,2019-10-25,2020-01-23,0,2
1454005,2020-01-24,2020-04-23,0,2
1454005,2020-04-24,2020-07-23,0,7
1454005,2020-07-24,2020-10-22,0,10
1454005,2020-10-23,2021-01-28,0,1
1454005,2021-01-29,2021-04-29,0,2
1454005,2021-04-30,2021-07-29,0,2
1454005,2021-07-30,2021-10-28,0,0
1454005,2021-10-29,2022-01-27,0,0
1454005,2022-01-28,2022-04-28,0,0
1454005,2022-04-29,2022-07-28,0,0
1454005,2022-07-29,2022-10-27,0,2
1454005,2022-10-28,2023-01-26,0,0
1352591,2018-10-26,2019-01-24,0,13
1352591,2019-01-25,2019-04-25,0,52
1352591,2019-04-26,2019-07-25,1,307
1352591,2019-07-26,2019-10-24,0,23
1352591,2019-10-25,2020-01-23,0,0
1352591,2020-01-24,2020-04-23,0,7
1352591,2020-04-24,2020-07-23,0,37
1352591,2020-07-24,2020-10-22,0,9
1352591,2020-10-23,2021-01-28,0,0
1352591,2021-01-29,2021-04-29,0,3
1352591,2021-04-30,2021-07-29,0,5
1352591,2021-07-30,2021-10-28,0,6
1352591,2021-10-29,2022-01-27,0,0
1352591,2022-01-28,2022-04-28,0,0
1352591,2022-04-29,2022-07-28,0,4
1352591,2022-07-29,2022-10-27,0,1
1352591,2022-10-28,2023-01-26,0,0
1664829,2019-01-25,2019-04-25,1,49
1664829,2019-04-26,2019-07-25,3,300
1664829,2019-07-26,2019-10-24,0,31
1664829,2019-10-25,2020-01-23,0,1
1664829,2020-01-24,2020-04-23,0,7
1664829,2020-04-24,2020-07-23,0,39
1664829,2020-07-24,2020-10-22,0,26
1664829,2020-10-23,2021-01-28,0,6
1664829,2021-01-29,2021-04-29,0,2
1664829,2021-04-30,2021-07-29,0,14
1664829,2021-07-30,2021-10-28,0,6
1664829,2021-10-29,2022-01-27,0,4
1664829,2022-01-28,2022-04-28,0,9
1664829,2022-04-29,2022-07-28,0,1
1664829,2022-07-29,2022-10-27,0,0
1664829,2022-10-28,2023-01-26,0,3
794746,2018-01-26,2018-04-26,0,15
794746,2018-04-27,2018-07-26,0,167
794746,2018-07-27,2018-10-25,0,57
794746,2018-10-26,2019-01-24,0,10
794746,2019-01-25,2019-04-25,1,96
794746,2019-04-26,2019-07-25,1,87
794746,2019-07-26,2019-10-24,0,8
794746,2019-10-25,2020-01-23,0,0
794746,2020-01-24,2020-04-23,0,2
794746,2020-04-24,2020-07-23,0,11
794746,2020-07-24,2020-10-22,0,8
794746,2020-10-23,2021-01-28,0,1
794746,2021-01-29,2021-04-29,0,1
794746,2021-04-30,2021-07-29,0,3
794746,2021-07-30,2021-10-28,0,1
794746,2021-10-29,2022-01-27,0,0
794746,2022-01-28,2022-04-28,0,0
794746,2022-04-29,2022-07-28,0,0
794746,2022-07-29,2022-10-27,0,2
794746,2022-10-28,2023-01-26,0,3
111791,2018-01-26,2018-04-26,0,4
111791,2018-04-27,2018-07-26,0,53
111791,2018-07-27,2018-10-25,0,38
111791,2018-10-26,2019-01-24,1,13
111791,2019-01-25,2019-04-25,0,92
111791,2019-04-26,2019-07-25,1,152
111791,2019-07-26,2019-10-24,0,29
111791,2019-10-25,2020-01-23,0,36
111791,2020-01-24,2020-04-23,0,141
111791,2020-04-24,2020-07-23,0,35
111791,2020-07-24,2020-10-22,0,10
111791,2020-10-23,2021-01-28,0,8
111791,2021-01-29,2021-04-29,0,15
111791,2021-04-30,2021-07-29,0,76
111791,2021-07-30,2021-10-28,0,15
111791,2021-10-29,2022-01-27,0,2
111791,2022-01-28,2022-04-28,0,10
111791,2022-04-29,2022-07-28,0,40
111791,2022-07-29,2022-10-27,0,6
111791,2022-10-28,2023-01-26,0,0
1069833,2018-04-27,2018-07-26,12,206
1069833,2018-07-27,2018-10-25,5,83
1069833,2018-10-26,2019-01-24,7,169
1069833,2019-01-25,2019-04-25,11,290
1069833,2019-04-26,2019-07-25,2,116
1069833,2019-07-26,2019-10-24,1,55
1069833,2019-10-25,2020-01-23,1,83
1069833,2020-01-24,2020-04-23,0,31
1069833,2020-04-24,2020-07-23,3,148
1069833,2020-07-24,2020-10-22,0,9
1069833,2020-10-23,2021-01-28,1,128
1069833,2021-01-29,2021-04-29,0,92
1069833,2021-04-30,2021-07-29,2,233
1069833,2021-07-30,2021-10-28,3,142
1069833,2021-10-29,2022-01-27,3,68
1069833,2022-01-28,2022-04-28,0,2
1069833,2022-04-29,2022-07-28,0,41
1069833,2022-07-29,2022-10-27,0,58
1069833,2022-10-28,2023-01-26,19,367
516773,2018-01-26,2018-04-26,0,1
516773,2018-04-27,2018-07-26,0,0
516773,2018-07-27,2018-10-25,0,2
516773,2018-10-26,2019-01-24,0,1
516773,2019-01-25,2019-04-25,0,0
516773,2019-04-26,2019-07-25,0,48
516773,2019-07-26,2019-10-24,0,35
516773,2019-10-25,2020-01-23,1,12
516773,2020-01-24,2020-04-23,0,20
516773,2020-04-24,2020-07-23,0,170
516773,2020-07-24,2020-10-22,0,291
516773,2020-10-23,2021-01-28,0,123
516773,2021-01-29,2021-04-29,0,82
516773,2021-04-30,2021-07-29,2,612
516773,2021-07-30,2021-10-28,0,322
516773,2021-10-29,2022-01-27,0,244
516773,2022-01-28,2022-04-28,0,158
516773,2022-04-29,2022-07-28,1,500
516773,2022-07-29,2022-10-27,0,240
516773,2022-10-28,2023-01-26,0,167
4367690,2021-04-30,2021-07-29,1,86
4367690,2021-07-30,2021-10-28,0,52
4367690,2021-10-29,2022-01-27,0,18
4367690,2022-01-28,2022-04-28,0,8
4367690,2022-04-29,2022-07-28,0,40
4367690,2022-07-29,2022-10-27,0,14
4367690,2022-10-28,2023-01-26,0,2
4316593,2021-04-30,2021-07-29,1,10
4316593,2021-07-30,2021-10-28,0,0
4316593,2021-10-29,2022-01-27,0,0
4316593,2022-01-28,2022-04-28,0,0
4316593,2022-04-29,2022-07-28,0,0
4316593,2022-07-29,2022-10-27,0,0
4316593,2022-10-28,2023-01-26,0,0
4311804,2021-01-29,2021-04-29,0,0
4311804,2021-04-30,2021-07-29,2,51
4311804,2021-07-30,2021-10-28,0,0
4311804,2021-10-29,2022-01-27,0,0
4311804,2022-01-28,2022-04-28,0,0
4311804,2022-04-29,2022-07-28,0,0
4311804,2022-07-29,2022-10-27,0,0
4311804,2022-10-28,2023-01-26,0,0
4327454,2021-04-30,2021-07-29,1,38
4327454,2021-07-30,2021-10-28,0,0
4327454,2021-10-29,2022-01-27,0,0
4327454,2022-01-28,2022-04-28,0,0
4327454,2022-04-29,2022-07-28,0,0
4327454,2022-07-29,2022-10-27,0,0
4327454,2022-10-28,2023-01-26,0,0
4317188,2021-04-30,2021-07-29,1,50
4317188,2021-07-30,2021-10-28,0,0
4317188,2021-10-29,2022-01-27,0,0
4317188,2022-01-28,2022-04-28,0,0
4317188,2022-04-29,2022-07-28,0,0
4317188,2022-07-29,2022-10-27,0,0
4317188,2022-10-28,2023-01-26,0,0
59490,2018-01-26,2018-04-26,1,18
59490,2018-04-27,2018-07-26,1,109
59490,2018-07-27,2018-10-25,0,51
59490,2018-10-26,2019-01-24,0,13
59490,2019-01-25,2019-04-25,1,58
59490,2019-04-26,2019-07-25,0,438
59490,2019-07-26,2019-10-24,0,29
59490,2019-10-25,2020-01-23,0,45
59490,2020-01-24,2020-04-23,1,114
59490,2020-04-24,2020-07-23,0,424
59490,2020-07-24,2020-10-22,0,231
59490,2020-10-23,2021-01-28,0,6
59490,2021-01-29,2021-04-29,0,116
59490,2021-04-30,2021-07-29,3,780
59490,2021-07-30,2021-10-28,0,146
59490,2021-10-29,2022-01-27,0,26
59490,2022-01-28,2022-04-28,1,82
59490,2022-04-29,2022-07-28,1,348
59490,2022-07-29,2022-10-27,0,65
59490,2022-10-28,2023-01-26,0,1
295336,2018-01-26,2018-04-26,0,0
295336,2018-04-27,2018-07-26,0,0
295336,2018-07-27,2018-10-25,0,0
295336,2018-10-26,2019-01-24,0,0
295336,2019-01-25,2019-04-25,0,0
295336,2019-04-26,2019-07-25,0,0
295336,2019-07-26,2019-10-24,0,0
295336,2019-10-25,2020-01-23,0,0
295336,2020-01-24,2020-04-23,0,1
295336,2020-04-24,2020-07-23,2,98
295336,2020-07-24,2020-10-22,0,4
295336,2020-10-23,2021-01-28,0,0
295336,2021-01-29,2021-04-29,0,2
295336,2021-04-30,2021-07-29,1,24
295336,2021-07-30,2021-10-28,0,6
295336,2021-10-29,2022-01-27,0,0
295336,2022-01-28,2022-04-28,0,0
295336,2022-04-29,2022-07-28,0,2
295336,2022-07-29,2022-10-27,0,2
295336,2022-10-28,2023-01-26,0,4
4347263,2021-04-30,2021-07-29,1,52
4347263,2021-07-30,2021-10-28,0,0
4347263,2021-10-29,2022-01-27,0,0
4347263,2022-01-28,2022-04-28,0,0
4347263,2022-04-29,2022-07-28,0,0
4347263,2022-07-29,2022-10-27,0,0
4347263,2022-10-28,2023-01-26,0,0
130665,2018-01-26,2018-04-26,0,0
130665,2018-04-27,2018-07-26,0,0
130665,2018-07-27,2018-10-25,0,0
130665,2018-10-26,2019-01-24,0,0
130665,2019-01-25,2019-04-25,0,0
130665,2019-04-26,2019-07-25,0,0
130665,2019-07-26,2019-10-24,0,0
130665,2019-10-25,2020-01-23,0,0
130665,2020-01-24,2020-04-23,0,6
130665,2020-04-24,2020-07-23,0,238
130665,2020-07-24,2020-10-22,0,171
130665,2020-10-23,2021-01-28,0,97
130665,2021-01-29,2021-04-29,0,154
130665,2021-04-30,2021-07-29,2,482
130665,2021-07-30,2021-10-28,0,140
130665,2021-10-29,2022-01-27,0,10
130665,2022-01-28,2022-04-28,0,23
130665,2022-04-29,2022-07-28,0,286
130665,2022-07-29,2022-10-27,0,89
130665,2022-10-28,2023-01-26,0,46
4125050,2021-01-29,2021-04-29,0,19
4125050,2021-04-30,2021-07-29,2,28
4125050,2021-07-30,2021-10-28,0,0
4125050,2021-10-29,2022-01-27,0,0
4125050,2022-01-28,2022-04-28,0,0
4125050,2022-04-29,2022-07-28,0,0
4125050,2022-07-29,2022-10-27,0,0
4125050,2022-10-28,2023-01-26,0,0
100698,2018-01-26,2018-04-26,0,55
100698,2018-04-27,2018-07-26,0,201
100698,2018-07-27,2018-10-25,0,169
100698,2018-10-26,2019-01-24,0,58
100698,2019-01-25,2019-04-25,0,26
100698,2019-04-26,2019-07-25,0,293
100698,2019-07-26,2019-10-24,0,338
100698,2019-10-25,2020-01-23,0,100
100698,2020-01-24,2020-04-23,0,139
100698,2020-04-24,2020-07-23,0,513
100698,2020-07-24,2020-10-22,0,567
100698,2020-10-23,2021-01-28,0,162
100698,2021-01-29,2021-04-29,0,166
100698,2021-04-30,2021-07-29,2,547
100698,2021-07-30,2021-10-28,0,534
100698,2021-10-29,2022-01-27,0,185
100698,2022-01-28,2022-04-28,0,333
100698,2022-04-29,2022-07-28,1,288
100698,2022-07-29,2022-10-27,0,405
100698,2022-10-28,2023-01-26,1,292
545740,2018-01-26,2018-04-26,0,0
545740,2018-04-27,2018-07-26,0,0
545740,2018-07-27,2018-10-25,0,0
545740,2018-10-26,2019-01-24,0,0
545740,2019-01-25,2019-04-25,0,0
545740,2019-04-26,2019-07-25,3,384
545740,2019-07-26,2019-10-24,0,62
545740,2019-10-25,2020-01-23,0,2
545740,2020-01-24,2020-04-23,0,3
545740,2020-04-24,2020-07-23,0,46
545740,2020-07-24,2020-10-22,0,73
545740,2020-10-23,2021-01-28,0,4
545740,2021-01-29,2021-04-29,1,25
545740,2021-04-30,2021-07-29,3,204
545740,2021-07-30,2021-10-28,1,137
545740,2021-10-29,2022-01-27,0,14
545740,2022-01-28,2022-04-28,0,13
545740,2022-04-29,2022-07-28,1,85
545740,2022-07-29,2022-10-27,0,33
545740,2022-10-28,2023-01-26,0,15
4314477,2021-01-29,2021-04-29,0,0
4314477,2021-04-30,2021-07-29,1,14
4314477,2021-07-30,2021-10-28,0,1
4314477,2021-10-29,2022-01-27,0,0
4314477,2022-01-28,2022-04-28,0,3
4314477,2022-04-29,2022-07-28,0,9
4314477,2022-07-29,2022-10-27,0,2
4314477,2022-10-28,2023-01-26,0,0
230678,2018-01-26,2018-04-26,2,41
230678,2018-04-27,2018-07-26,1,32
230678,2018-07-27,2018-10-25,0,3
230678,2018-10-26,2019-01-24,0,1
230678,2019-01-25,2019-04-25,1,6
230678,2019-04-26,2019-07-25,2,173
230678,2019-07-26,2019-10-24,0,4
230678,2019-10-25,2020-01-23,1,4
230678,2020-01-24,2020-04-23,0,3
230678,2020-04-24,2020-07-23,0,13
230678,2020-07-24,2020-10-22,0,21
230678,2020-10-23,2021-01-28,0,0
230678,2021-01-29,2021-04-29,0,12
230678,2021-04-30,2021-07-29,2,86
230678,2021-07-30,2021-10-28,0,3
230678,2021-10-29,2022-01-27,0,2
230678,2022-01-28,2022-04-28,0,6
230678,2022-04-29,2022-07-28,1,57
230678,2022-07-29,2022-10-27,3,67
230678,2022-10-28,2023-01-26,0,6
1516895,2019-01-25,2019-04-25,13,305
1516895,2019-04-26,2019-07-25,50,972
1516895,2019-07-26,2019-10-24,1,284
1516895,2019-10-25,2020-01-23,0,23
1516895,2020-01-24,2020-04-23,6,30
1516895,2020-04-24,2020-07-23,4,122
1516895,2020-07-24,2020-10-22,0,421
1516895,2020-10-23,2021-01-28,0,6
1516895,2021-01-29,2021-04-29,0,33
1516895,2021-04-30,2021-07-29,10,1227
1516895,2021-07-30,2021-10-28,0,287
1516895,2021-10-29,2022-01-27,0,11
1516895,2022-01-28,2022-04-28,0,33
